CampusKey	SiteKey	Timestamp	SolarGeneration
2	1	1/1/2020 0:15
2	1	1/1/2020 0:30
2	1	1/1/2020 0:45
2	1	1/1/2020 1:00
2	1	1/1/2020 1:15
2	1	1/1/2020 1:30
2	1	1/1/2020 1:45
2	1	1/1/2020 2:00
2	1	1/1/2020 2:15
2	1	1/1/2020 2:30
2	1	1/1/2020 2:45
2	1	1/1/2020 3:00
2	1	1/1/2020 3:15
2	1	1/1/2020 3:30
2	1	1/1/2020 3:45
2	1	1/1/2020 4:00
2	1	1/1/2020 4:15
2	1	1/1/2020 4:30
2	1	1/1/2020 4:45
2	1	1/1/2020 5:00
2	1	1/1/2020 5:15
2	1	1/1/2020 5:30
2	1	1/1/2020 5:45
2	1	1/1/2020 6:00
2	1	1/1/2020 6:15	0.135
2	1	1/1/2020 6:30	0.465
2	1	1/1/2020 6:45	1.039
2	1	1/1/2020 7:00	1.673
2	1	1/1/2020 7:15	2.56
2	1	1/1/2020 7:30	3.553
2	1	1/1/2020 7:45	4.647
2	1	1/1/2020 8:00	5.934
2	1	1/1/2020 8:15	7.113
2	1	1/1/2020 8:30	8.485
2	1	1/1/2020 8:45	9.91
2	1	1/1/2020 9:00	11.112
2	1	1/1/2020 9:15	12.165
2	1	1/1/2020 9:30	13.475
2	1	1/1/2020 9:45	14.837
2	1	1/1/2020 10:00	15.831
2	1	1/1/2020 10:15	16.991
2	1	1/1/2020 10:30	17.447
2	1	1/1/2020 10:45	18.164
2	1	1/1/2020 11:00	19.195
2	1	1/1/2020 11:15	19.352
2	1	1/1/2020 11:30	20.198
2	1	1/1/2020 11:45	20.792
2	1	1/1/2020 12:00	21.255
2	1	1/1/2020 12:15	21.07
2	1	1/1/2020 12:30	21.165
2	1	1/1/2020 12:45	21.323
2	1	1/1/2020 13:00	20.984
2	1	1/1/2020 13:15	21.092
2	1	1/1/2020 13:30	21.43
2	1	1/1/2020 13:45
2	1	1/1/2020 14:00
2	1	1/1/2020 14:15
2	1	1/1/2020 14:30
2	1	1/1/2020 14:45	21.395
2	1	1/1/2020 15:00	21.092
2	1	1/1/2020 15:15	20.47
2	1	1/1/2020 15:30	20.104
2	1	1/1/2020 15:45	7.056
2	1	1/1/2020 16:00	9.943
2	1	1/1/2020 16:15	13.546
2	1	1/1/2020 16:30	17.386
2	1	1/1/2020 16:45	16.551
2	1	1/1/2020 17:00	15.265
2	1	1/1/2020 17:15	14.065
2	1	1/1/2020 17:30	13.119
2	1	1/1/2020 17:45	11.876
2	1	1/1/2020 18:00	10.441
2	1	1/1/2020 18:15	8.974
2	1	1/1/2020 18:30	7.562
2	1	1/1/2020 18:45	6.143
2	1	1/1/2020 19:00	4.667
2	1	1/1/2020 19:15	3.471
2	1	1/1/2020 19:30	2.485
2	1	1/1/2020 19:45	1.596
2	1	1/1/2020 20:00	0.88
2	1	1/1/2020 20:15	0.291
2	1	1/1/2020 20:30	0.122
2	1	1/1/2020 20:45
2	1	1/1/2020 21:00
2	1	1/1/2020 21:15
2	1	1/1/2020 21:30
2	1	1/1/2020 21:45
2	1	1/1/2020 22:00
2	1	1/1/2020 22:15
2	1	1/1/2020 22:30
2	1	1/1/2020 22:45
2	1	1/1/2020 23:00
2	1	1/1/2020 23:15
2	1	1/1/2020 23:30
2	1	1/1/2020 23:45
2	1	1/2/2020 0:00
2	1	1/2/2020 0:15
2	1	1/2/2020 0:30
2	1	1/2/2020 0:45
2	1	1/2/2020 1:00
2	1	1/2/2020 1:15
2	1	1/2/2020 1:30
2	1	1/2/2020 1:45
2	1	1/2/2020 2:00
2	1	1/2/2020 2:15
2	1	1/2/2020 2:30
2	1	1/2/2020 2:45
2	1	1/2/2020 3:00
2	1	1/2/2020 3:15
2	1	1/2/2020 3:30
2	1	1/2/2020 3:45
2	1	1/2/2020 4:00
2	1	1/2/2020 4:15
2	1	1/2/2020 4:30
2	1	1/2/2020 4:45
2	1	1/2/2020 5:00
2	1	1/2/2020 5:15
2	1	1/2/2020 5:30
2	1	1/2/2020 5:45
2	1	1/2/2020 6:00
2	1	1/2/2020 6:15
2	1	1/2/2020 6:30	0.406
2	1	1/2/2020 6:45	0.921
2	1	1/2/2020 7:00	1.558
2	1	1/2/2020 7:15	2.259
2	1	1/2/2020 7:30	3.179
2	1	1/2/2020 7:45	4.025
2	1	1/2/2020 8:00	4.774
2	1	1/2/2020 8:15	5.438
2	1	1/2/2020 8:30	6.728
2	1	1/2/2020 8:45	7.574
2	1	1/2/2020 9:00	8.8
2	1	1/2/2020 9:15	9.614
2	1	1/2/2020 9:30	10.353
2	1	1/2/2020 9:45	10.68
2	1	1/2/2020 10:00	10.799
2	1	1/2/2020 10:15	11.678
2	1	1/2/2020 10:30	12.535
2	1	1/2/2020 10:45	13.091
2	1	1/2/2020 11:00	13.949
2	1	1/2/2020 11:15	14.188
2	1	1/2/2020 11:30	14.582
2	1	1/2/2020 11:45	16.105
2	1	1/2/2020 12:00	17.062
2	1	1/2/2020 12:15	17.332
2	1	1/2/2020 12:30	18.068
2	1	1/2/2020 12:45	18.765
2	1	1/2/2020 13:00	18.989
2	1	1/2/2020 13:15	19.841
2	1	1/2/2020 13:30	20.791
2	1	1/2/2020 13:45	21.572
2	1	1/2/2020 14:00	20.991
2	1	1/2/2020 14:15	21.239
2	1	1/2/2020 14:30	21.42
2	1	1/2/2020 14:45	20.712
2	1	1/2/2020 15:00	20.449
2	1	1/2/2020 15:15	19.836
2	1	1/2/2020 15:30	19.451
2	1	1/2/2020 15:45	18.632
2	1	1/2/2020 16:00	17.797
2	1	1/2/2020 16:15	17.048
2	1	1/2/2020 16:30	16.642
2	1	1/2/2020 16:45	12.272
2	1	1/2/2020 17:00	14.896
2	1	1/2/2020 17:15	13.827
2	1	1/2/2020 17:30	12.638
2	1	1/2/2020 17:45	11.403
2	1	1/2/2020 18:00	10.283
2	1	1/2/2020 18:15	8.854
2	1	1/2/2020 18:30	7.413
2	1	1/2/2020 18:45	6.02
2	1	1/2/2020 19:00	4.701
2	1	1/2/2020 19:15	3.459
2	1	1/2/2020 19:30	2.472
2	1	1/2/2020 19:45	1.621
2	1	1/2/2020 20:00	0.827
2	1	1/2/2020 20:15	0.279
2	1	1/2/2020 20:30
2	1	1/2/2020 20:45
2	1	1/2/2020 21:00
2	1	1/2/2020 21:15
2	1	1/2/2020 21:30
2	1	1/2/2020 21:45
2	1	1/2/2020 22:00
2	1	1/2/2020 22:15
2	1	1/2/2020 22:30
2	1	1/2/2020 22:45
2	1	1/2/2020 23:00
2	1	1/2/2020 23:15
2	1	1/2/2020 23:30
2	1	1/2/2020 23:45
2	1	1/3/2020 0:00
2	1	1/3/2020 0:15
2	1	1/3/2020 0:30
2	1	1/3/2020 0:45
2	1	1/3/2020 1:00
2	1	1/3/2020 1:15
2	1	1/3/2020 1:30
2	1	1/3/2020 1:45
2	1	1/3/2020 2:00
2	1	1/3/2020 2:15
2	1	1/3/2020 2:30
2	1	1/3/2020 2:45
2	1	1/3/2020 3:00
2	1	1/3/2020 3:15
2	1	1/3/2020 3:30
2	1	1/3/2020 3:45
2	1	1/3/2020 4:00
2	1	1/3/2020 4:15
2	1	1/3/2020 4:30
2	1	1/3/2020 4:45
2	1	1/3/2020 5:00
2	1	1/3/2020 5:15
2	1	1/3/2020 5:30
2	1	1/3/2020 5:45
2	1	1/3/2020 6:00
2	1	1/3/2020 6:15
2	1	1/3/2020 6:30	0.14
2	1	1/3/2020 6:45	0.397
2	1	1/3/2020 7:00	0.701
2	1	1/3/2020 7:15	1.063
2	1	1/3/2020 7:30	1.426
2	1	1/3/2020 7:45	1.888
2	1	1/3/2020 8:00	2.406
2	1	1/3/2020 8:15	3.043
2	1	1/3/2020 8:30	3.747
2	1	1/3/2020 8:45	4.427
2	1	1/3/2020 9:00	5.246
2	1	1/3/2020 9:15	5.683
2	1	1/3/2020 9:30	7.293
2	1	1/3/2020 9:45	8.426
